#tblock avg_per_atom rms_per_atom err_per_atom si
 441    3.662757       0.395452       0.000186      33.903073
 442    3.662758       0.400817       0.000188      34.908176
 443    3.662758       0.395461       0.000186      34.058352
 444    3.662757       0.397227       0.000187      34.440913
 445    3.662757       0.387761       0.000183      32.892812
 446    3.662757       0.390778       0.000185      33.481681
 447    3.662757       0.385188       0.000182      32.603608
 448    3.662757       0.386623       0.000183      32.920431
 449    3.662757       0.384714       0.000182      32.668951
 450    3.662757       0.386133       0.000183      32.983799
 451    3.662758       0.386521       0.000184      33.123522
 452    3.662758       0.383614       0.000182      32.699479
 453    3.662758       0.384834       0.000183      32.980644
 454    3.662757       0.382392       0.000182      32.635307
 455    3.662758       0.379773       0.000181      32.260680
 456    3.662758       0.378382       0.000181      32.095154
 457    3.662757       0.373167       0.000178      31.284925
 458    3.662758       0.371776       0.000178      31.120103
 459    3.662757       0.371164       0.000178      31.085464
 460    3.662758       0.375228       0.000180      31.839142
 461    3.662757       0.371509       0.000178      31.278959
 462    3.662758       0.375077       0.000180      31.951801
 463    3.662758       0.373570       0.000180      31.764179
 464    3.662757       0.363129       0.000175      30.078230
 465    3.662757       0.365978       0.000176      30.618001
 466    3.662758       0.365125       0.000176      30.540894
 467    3.662758       0.365741       0.000177      30.709866
 468    3.662757       0.363408       0.000176      30.384162
 469    3.662757       0.358599       0.000174      29.648672
 470    3.662757       0.362820       0.000176      30.415365
 471    3.662757       0.362221       0.000176      30.379554
 472    3.662757       0.362652       0.000176      30.516512
 473    3.662757       0.361204       0.000176      30.337542
 474    3.662757       0.355372       0.000173      29.427767
 475    3.662757       0.357124       0.000174      29.781368
 476    3.662758       0.355787       0.000174      29.621025
 477    3.662758       0.350922       0.000171      28.877064
 478    3.662757       0.356814       0.000174      29.917497
 479    3.662757       0.356920       0.000175      29.997881
 480    3.662758       0.348935       0.000171      28.730473
 481    3.662758       0.353605       0.000173      29.566110
 482    3.662757       0.357678       0.000176      30.314077
 483    3.662758       0.353940       0.000174      29.745458
 484    3.662757       0.346814       0.000171      28.618903
 485    3.662758       0.351989       0.000173      29.540151
 486    3.662757       0.348047       0.000172      28.941800
 487    3.662758       0.348925       0.000172      29.147766
 488    3.662757       0.349814       0.000173      29.356726
 489    3.662758       0.346757       0.000171      28.904966
 490    3.662758       0.346869       0.000172      28.982877
 491    3.662757       0.343028       0.000170      28.402254
 492    3.662757       0.345868       0.000172      28.933367
 493    3.662758       0.344112       0.000171      28.698495
 494    3.662758       0.343829       0.000171      28.709393
 495    3.662757       0.343527       0.000171      28.717066
 496    3.662757       0.343565       0.000171      28.781425
 497    3.662757       0.343445       0.000171      28.819405
 498    3.662757       0.343373       0.000171      28.865234
 499    3.662757       0.340179       0.000170      28.387594
 500    3.662758       0.345086       0.000173      29.271078
 501    3.662757       0.342609       0.000171      28.910053
 502    3.662757       0.340040       0.000170      28.534864
 503    3.662757       0.341371       0.000171      28.815985
 504    3.662757       0.341928       0.000172      28.967569
 505    3.662757       0.339848       0.000171      28.673114
 506    3.662758       0.339667       0.000171      28.699161
 507    3.662758       0.339279       0.000171      28.690299
 508    3.662758       0.339900       0.000171      28.852153
 509    3.662757       0.341406       0.000172      29.165812
